Digital Engagement Score,Use of Technology,Fraud Detection Efficiency,Comfort_score
60.44,1,75.699923,3
3.47,2,52.51774,2
40.8,2,10.410384,0
44.98,2,1.76396,0
80.39999999999999,2,41.81903999999999,3
102.88,2,76.954596,3
66.89999999999999,1,9.668339999999999,1
59.41,1,33.517765,1
100.35,2,89.14563,3
71.76,2,54.39922000000001,3
101.49,1,62.973376,3
80.06,2,55.11973199999999,3
48.79,0,24.201905,0
28.49,2,40.40280199999999,0
78.92999999999999,2,45.71772,3
85.1,1,37.047232,1
12.3,0,34.749172,0
84.16999999999999,2,33.320466,1
60.7,2,10.746264,1
48.59,0,15.136818,0
17.4,0,70.794889,2
54.38,0,32.560452,0
20.64,0,66.5466,2
80.99,0,18.67484,1
88.61,2,63.64514999999999,3
15.74,2,31.90383,0
32.35,1,0.567756,0
89.16,0,54.108522,3
103.11,0,41.46066,1
83.94000000000001,2,56.16089,3
95.11,2,34.608462,1
28.38,2,56.178987,2
8.24,2,46.25733999999999,2
38.11,2,45.929032,2
42.79,1,63.189815,2
98.58,0,43.24455,1
18.94,2,26.2515,0
77.02,1,65.14282,3
28.22,0,42.07596399999999,0
60.77,1,57.33009999999999,3
76.33,0,4.762,1
34.49,0,48.721694,0
48.76,2,15.340317,0
91.41000000000001,0,19.289825,1
53.73,2,81.77919200000001,3
61.67,1,76.457984,3
68.37,2,0.472732,1
54.44,1,8.999187999999998,1
48.25,2,8.971885,0
25.8,0,71.90775,2
30.34,1,9.240398999999998,0
75.91,1,1.5804,1
63.42,0,65.350118,3
8.81,0,22.736169,0
78.94,0,43.948201,1
36.58,2,62.35892800000001,2
88.81,2,41.39434199999999,3
84.13,0,38.552616,1
96.28,1,21.516318,1
47.72000000000001,1,46.132581,2
70.61999999999999,2,35.678576,1
55.03,2,17.272,1
72.02,1,52.917648,3
12.51,2,66.641391,2
46.63999999999999,2,24.667434,0
45.87,0,2.27578,0
16.43,1,70.88058899999999,2
4.390000000000001,1,21.230625,0
15.7,2,45.61881,2
90.22999999999999,2,61.981439,3
34.44,0,4.422637,0
32.41,2,29.240649,0
28.64,1,50.10232,2
17.21,2,83.27628399999999,2
97.21000000000001,1,40.371048,1
78.44,2,64.72005,3
51.73,0,35.213424,0
16.62,0,36.6435,0
45.79,0,8.566404,0
96.52,0,40.537773,1
98.86,0,18.638154,1
51.94,1,35.139728,1
64.07000000000001,1,7.248510000000001,1
74.44,1,45.720129,1
74.72999999999999,1,11.282664,1
38.33000000000001,1,15.55204,0
28.13,0,52.789828,2
54.66,1,4.589829999999999,1
87.07,0,30.538266,1
97.86999999999999,1,79.30402399999998,3
62.75,2,66.21454,3
65.54,0,75.185838,3
95.08,0,22.113286,1
85.09,0,95.9328,3
93.87,1,52.90161,3
63.34,0,4.094548,1
100.22,1,37.590645,1
99.67,0,37.40958000000001,1
97.17,1,69.057345,3
66.32,0,17.744958,1
40.49,0,77.39832000000001,2
75.75999999999999,0,66.968928,3
78.63,1,8.030776,1
90.39,0,52.17370000000001,3
49.12,1,33.453417,0
85.27,1,76.762518,3
48.63,1,27.146658,0
49.95,2,49.7658,3
20.65,1,62.07075,2
31.18,0,53.42148,2
15.72,0,53.29481799999999,2
84.26,1,48.96481800000001,3
16.59,0,8.369159999999999,0
54.88,0,59.04490000000001,3
67.46000000000001,0,42.3828,1
84.39,2,61.109496,3
11.48,0,64.169544,2
33.07,1,74.181744,2
34.72,1,62.444096,2
98.61,2,5.609372,1
18.76,1,52.653096,2
94.25,1,70.14936799999998,3
11.7,1,18.5031,0
79.14999999999999,2,74.773218,3
5.81,2,34.31235,0
36.34999999999999,1,15.157935,0
103.76,1,63.932975,3
93.37,2,27.65875,1
41.13,0,13.600952,0
52.28,0,29.45956,0
58.54,1,49.90284599999999,3
49.93,1,11.141732,1
60.25,1,6.966081,1
45.12,2,44.35512,0
19.72,0,66.0961,2
73.14,1,70.279325,3
35.21,0,0.596826,0
16.28,0,36.819738,0
66.89,2,73.818368,3
41.87,1,15.095688,0
40.5,2,32.157996,0
53.7,0,2.6181,0
99.03,0,45.551165,3
59.74,0,34.567505,1
92.75999999999999,0,89.105632,3
68.4,1,21.91458,1
11.59,1,25.410565,0
41.71,1,90.91286400000001,2
7.12,2,66.4105,2
100.9,0,3.216026,1
90.42999999999999,0,1.478225,1
71.15,2,67.304132,3
60.12,2,48.074341,3
67.83,0,5.625193,1
61.92,2,42.25021,3
91.86,0,8.153487,1
34.33,0,41.667696,0
100.72,2,81.973111,3
83.62,0,41.194473,1
39.62,1,23.878917,0
66.12,1,93.536981,3
101.86,2,62.83125,3
71.89999999999999,2,28.308753,1
81.86999999999999,0,73.55103399999999,3
86.37,2,76.309376,3
74.22000000000001,1,76.992255,3
23.6,2,61.450155,2
76.94,2,51.995212,3
82.96,1,11.372208,1
72.99000000000001,1,67.445244,3
93.74000000000001,1,40.97828,1
45.84,1,36.858568,0
30.57,1,1.755656,0
52.93,0,16.786335,0
24.56,1,77.57898300000001,2
4.63,1,46.612744,2
100.79,1,40.98030300000001,1
71.58,0,25.587135,1
14.28,0,24.57232,0
85.67999999999999,0,17.092972,1
81.69999999999999,2,46.84843799999999,3
80.57000000000001,0,24.137696,1
84.65,2,5.408130000000001,1
61.48,0,55.53736799999999,3
44.36,1,59.355884,2
11.43,2,76.56363,2
26.6,0,88.09407999999999,2
69.44,2,79.706592,3
42.3,0,59.805184,2
47.62,2,4.233715999999999,0
11.16,0,80.03771099999999,2
23.58,2,67.84859900000001,2
87.25,2,55.017924,3
91.44,2,34.663968,1
52.17,2,42.25488,3
25.78,0,36.55958,0
47.5,2,91.330821,2
65.78999999999999,2,86.299824,3
89.78,0,41.637981,1
71.39,2,71.62895999999999,3
40.93,1,8.238714000000002,0
15.67,2,86.961478,2
64.57,1,72.84408300000001,3
45.99,0,12.205748,0
52.66,1,18.833284,1
13.96,0,6.025304999999999,0
38.06,1,67.586764,2
69.92999999999999,0,43.41078,1
84.14,2,54.22408200000001,3
97.28,1,12.566547,1
37.19,1,76.087717,2
91.15,1,59.09234699999999,3
36.0,2,23.145816,0
69.37,1,58.76179200000001,3
70.95,2,4.582221000000001,1
38.29000000000001,2,7.29155,0
51.62,2,15.138279,0
35.12,1,14.263472,0
25.91,0,34.19108,0
71.52999999999999,0,49.823494,3
47.12,2,66.104988,2
86.85,2,56.644974,3
83.35,2,60.749739,3
80.82000000000001,0,61.793922,3
8.66,1,35.95943699999999,0
23.42,0,10.554654,0
29.55,0,51.09367599999999,2
89.23,0,77.18072000000001,3
12.48,2,76.57731000000001,2
73.39,1,20.931966,1
67.89,0,16.07189,1
99.9,1,22.796696,1
43.7,2,60.174708,2
40.67,0,19.748148,0
78.53,1,89.97117,3
72.86,0,19.353274,1
74.71000000000001,2,86.89806200000001,3
25.96,1,62.454668,2
13.79,0,60.28380799999999,2
90.80000000000001,0,54.60004,3
34.42,1,30.411296,0
93.94,1,80.145534,3
87.57,2,1.287954,1
96.52999999999999,2,16.831314,1
57.46,2,57.38592100000001,3
4.34,2,77.398196,2
98.33,0,8.477,1
22.63,0,10.620147,0
84.5,1,68.7609,3
16.04,2,86.84369699999999,2
51.21,1,85.34816,2
34.95,0,81.614904,2
103.54,1,51.637584,3
23.15,2,5.769848,0
83.59,1,36.56970200000001,1
69.56,2,13.116357,1
100.35,2,72.595149,3
73.52,1,32.536458,1
49.95,0,32.4825,0
79.97999999999999,2,75.251808,3
102.88,2,21.287315,1
88.78999999999999,2,47.063008,3
15.45,0,3.986928,0
71.69,0,54.782144,3
96.12,1,23.281795,1
69.72,1,15.758415,1
13.71,0,71.273466,2
68.78,2,21.594944,1
76.65,2,24.536439,1
20.54,2,76.69116000000001,2
63.21,2,78.87377599999999,3
16.6,0,42.855505,0
72.0,2,58.78968699999999,3
25.75,0,5.48505,0
65.84,2,50.713933,3
39.7,2,17.096081,0
58.25,2,66.71401399999999,3
77.67,2,74.64177,3
92.68,0,6.789517000000001,1
103.27,2,23.614981,1
41.96,0,67.716341,2
44.93,1,72.74804,2
82.74,1,15.910055,1
55.6,1,66.318594,2
72.14999999999999,0,21.857184,1
87.78,2,63.563926,3
94.75999999999999,1,35.75088,1
76.84,2,38.200953,1
40.96,1,23.578166,0
39.43,0,43.534491,0
4.59,0,51.720606,2
67.17999999999999,0,75.30371199999999,3
22.15,2,87.35661,2
5.75,0,22.677408,0
49.25,0,42.07947099999999,0
32.89,1,66.96963,2
74.61,2,12.08263,1
48.25,1,75.631744,2
20.5,1,26.619648,0
93.92,2,75.309,3
71.37,0,37.922776,1
77.28,0,56.485102,3
98.49,1,46.13516799999999,1
26.34,2,15.837248,0
31.6,0,73.405362,2
6.13,2,3.017898,0
78.84,1,33.388614,1
49.38,0,15.945992,0
26.41,1,69.2173,2
41.36,2,34.075648,0
26.85,1,4.337241,0
46.63,2,66.563139,2
52.68,1,43.040012,1
70.77,1,7.315608,1
27.72,1,38.71105599999999,0
26.29,1,42.835712,2
93.81,0,12.787011,1
37.64,0,58.694406,2
40.69,1,24.311595,0
61.08,0,30.19548,1
40.84,2,61.537415,2
31.56,0,74.604098,2
92.99,0,60.59849999999999,3
29.31,0,73.444108,2
74.64,0,85.40934000000001,3
33.94,2,25.664175,0
103.48,1,84.81299999999999,3
61.69,0,37.22103,1
24.0,2,65.737263,2
39.85,1,25.431994,0
26.19,2,56.01538799999999,2
16.57,0,67.27875,2
60.45,0,48.108144,3
18.94,0,77.62255800000001,2
7.07,2,35.15174,0
35.68,0,93.68776299999999,2
42.17,0,41.82686500000001,0
94.5,2,9.227789,1
67.33,1,52.96381399999999,3
13.04,2,30.691834,0
17.65,1,11.962896,0
9.629999999999999,2,21.790672,0
49.54,1,23.336597,1
47.51,2,84.02081600000001,2
50.57,0,12.091638,0
66.5,1,61.58630800000001,3
25.99,2,34.982402,0
25.59,2,9.935820000000001,0
17.3,1,8.667768,0
38.57,1,57.09466,2
27.01,0,81.355183,2
78.79,1,41.71867200000001,1
6.37,1,32.649078,0
90.85,0,43.94785500000001,1
29.82,2,27.381942,0
35.23999999999999,0,80.74828799999999,2
35.17,0,50.799636,2
63.53,1,41.617448,1
71.52,1,6.497925999999999,1
36.38,1,31.962106,0
80.47999999999999,0,49.05020100000001,3
96.14,0,38.62809,1
42.82,1,76.77717299999999,2
10.81,0,24.783568,0
78.77,1,38.94118699999999,1
16.69,1,62.868414,2
81.86,0,8.369442,1
69.17,1,42.371808,1
87.29,2,30.015867,1
31.08,2,64.43330399999999,2
32.04,1,12.399203,0
56.69,2,26.672184,1
33.21,0,53.641224,2
16.06,1,85.99225799999998,2
27.52,1,73.96795,2
47.0,2,37.771903,0
73.3,0,68.989536,3
60.18,1,62.28272400000001,3
20.91,1,85.73938400000002,2
61.14,0,84.097914,3
41.33,0,30.884253,0
84.43,2,11.887498,1
17.58,2,84.29234999999998,2
27.98,2,33.41755199999999,0
86.85,1,27.521787,1
68.78,0,45.96162500000001,3
11.49,1,84.81194699999998,2
75.09,2,79.04208,3
47.98999999999999,1,7.302573000000001,0
88.97,1,68.200685,3
91.49,2,10.30108,1
71.99000000000001,1,56.27200800000001,3
57.41999999999999,2,52.71150400000001,3
32.12,2,69.59450000000001,2
25.28,0,42.87348799999999,0
6.06,1,47.073884,2
73.41000000000001,2,1.841642,1
31.44,1,73.75376,2
96.21000000000001,2,76.721265,3
54.81,0,0.969408,0
91.83,1,29.739864,1
59.69,2,13.444875,1
23.59,2,64.01516,2
20.32,1,29.71035,0
25.52,2,61.383861,2
71.15,1,59.33107200000001,3
54.12,2,6.38546,1
100.12,2,16.922922,1
84.12,0,49.77946799999999,3
32.84,1,45.301432,2
87.27999999999999,2,6.194265000000001,1
60.58,0,86.32232,3
5.83,2,66.305907,2
21.96,2,23.3088,0
29.4,0,6.238094,0
64.45,0,73.005248,3
28.84,1,72.00207,2
50.47,2,65.275305,3
36.73999999999999,2,18.341821,0
100.15,1,2.741472,1
25.65,2,11.45834,0
38.68,2,22.134279,0
31.01,1,49.248864,2
62.21,1,81.32026499999999,3
49.47,2,10.16443,0
33.17,1,12.26148,0
21.37,1,51.850848,2
22.75,0,24.892152,0
21.89,0,8.020349000000001,0
96.9,2,35.883342,1
45.94,0,48.626092,0
3.63,2,33.259644,0
17.69,1,78.47180999999999,2
71.49,0,17.81945,1
61.6,1,58.12259100000001,3
15.32,1,74.62955500000001,2
88.99000000000001,2,19.651732,1
74.09,0,50.41952200000001,3
13.66,0,23.869323,0
63.37,0,42.47552,1
83.05000000000001,2,17.260656,1
73.05000000000001,0,16.502757,1
79.51,0,43.59993600000001,1
100.35,2,2.91681,1
43.25,2,80.761725,2
102.7,2,77.386788,3
5.93,2,25.921134,0
52.89,1,14.270937,1
92.49,1,19.082466,1
78.71,2,17.410176,1
23.69,1,32.84998400000001,0
4.33,2,43.632336,0
96.96,2,80.24307199999998,3
48.87,2,74.49519,3
89.27,0,9.796553999999999,1
54.97,1,60.991722,2
9.15,1,46.693792,2
31.15,1,75.485724,2
54.4,0,62.15764299999999,3
12.09,1,94.26560399999998,2
48.29,0,85.18512299999999,2
80.98,0,19.932174,1
68.97,2,46.784815,3
5.9,0,71.519742,2
45.12,2,24.228531,0
17.07,0,52.68942,2
60.73,1,4.127624,1
67.67,2,46.830588,3
37.59999999999999,2,7.240170000000001,0
59.67,2,69.14877,3
63.89,2,43.34240399999999,3
66.24,1,68.209388,3
92.7,1,2.543978,1
103.28,1,31.864195,1
85.34,2,66.357235,3
44.06,0,75.224058,2
96.53999999999999,1,91.121382,3
66.12,0,89.242328,3
64.11,2,57.38205199999999,3
24.51,1,12.353996,0
87.09,2,19.033461,1
28.9,1,29.75264,0
65.7,0,54.36219199999999,3
35.47000000000001,1,17.014104,0
88.16,2,64.434552,3
49.68,2,52.562,3
12.08,0,94.06267999999999,2
31.69,0,93.97211499999999,2
102.48,1,74.4744,3
83.09,0,42.221696,1
52.45,0,7.124250000000001,0
70.41,2,9.056695999999999,1
90.01,2,53.065707,3
26.77,0,12.869897,0
25.0,0,40.76786999999999,0
50.18,0,67.526184,2
36.31,1,24.324283,0
51.45,1,3.919608,1
30.23,2,49.510062,2
30.44,1,66.533277,2
31.45,2,72.81537499999999,2
17.84,2,62.910314,2
56.48,1,44.43222,1
12.6,0,40.105533,0
58.39,1,83.749842,3
94.39,1,79.405062,3
16.77,2,45.81628800000001,2
55.16,1,79.43255599999999,2
93.66,0,3.015768,1
74.37,0,35.298591,1
82.53,1,87.366384,3
98.71000000000001,1,1.64024,1
44.02,1,30.588044,0
80.13,0,27.370212,1
30.13,0,23.336352,0
87.88,2,69.576794,3
81.97,2,76.949616,3
25.09,1,30.840018,0
93.53,2,84.246871,3
59.4,1,4.08366,1
28.13,1,82.281016,2
39.04,2,79.427708,2
78.62,2,19.7505,1
21.62,1,34.02193,0
83.52000000000001,0,47.787348,3
21.21,2,78.262365,2
53.79,1,51.93060499999999,2
74.93,0,23.866556,1
87.78,0,26.258012,1
84.53,1,35.534268,1
74.23,2,27.99465,1
93.16000000000001,0,17.562632,1
97.85,2,35.401785,1
36.99,2,35.73423,0
64.92,2,56.21487,3
26.6,1,85.51884,2
94.57,2,27.35429,1
51.95,0,93.049134,2
56.32,2,98.058384,3
90.33999999999999,0,81.688641,3
30.3,2,67.69892800000001,2
59.11,2,42.92636399999999,3
86.53999999999999,1,93.02571599999999,3
75.56,0,53.920338,3
67.82000000000001,0,88.992165,3
34.06999999999999,2,28.270575,0
64.01,0,73.388216,3
72.55999999999999,0,65.344764,3
56.77,0,13.12416,0
100.5,0,72.728914,3
9.55,2,83.82432800000001,2
57.65,1,68.649921,3
49.65000000000001,0,0.9555699999999999,0
84.92999999999999,1,82.91663999999999,3
40.04,2,57.45197499999999,2
41.83,0,13.76116,0
61.4,2,69.461028,3
79.75,2,19.38375,1
82.73,1,69.280035,3
37.02,1,79.561835,2
5.04,2,86.7854,2
8.41,0,46.38912500000001,0
98.72,2,28.13289,1
94.19,0,63.792022,3
60.06,0,54.288733,3
51.32,2,87.498054,3
33.84999999999999,2,73.876104,2
11.57,2,42.909309,0
26.47,2,21.070786,0
51.56,2,25.491232,0
18.91,1,80.599332,2
22.22,0,16.50663,0
80.02999999999999,2,73.39054499999999,3
42.83,0,18.458282,0
51.38,1,4.896768,1
21.8,2,43.47308699999999,0
91.33,0,38.30694,1
52.32,0,0.553344,0
90.03999999999999,2,9.98371,1
63.82,0,79.994306,3
81.75,2,46.7961,3
102.5,0,61.749441,3
68.34,2,39.530088,1
78.53,2,42.087489,3
78.86,1,91.73346,3
68.39999999999999,0,66.629589,3
78.89999999999999,0,56.39924400000001,3
100.07,1,77.00196299999999,3
22.91,1,74.649982,2
57.56,2,25.244498,1
24.56,0,13.5762,0
87.38,2,36.89572,1
28.19,0,57.44111399999999,2
47.03,2,93.12674799999999,2
37.74,1,61.1456,2
33.66,2,53.266814,2
51.92,2,86.075704,3
34.6,0,51.160005,2
72.95,0,78.446438,3
45.73999999999999,1,74.340834,2
91.53999999999999,2,39.83229,1
74.62,0,75.36594,3
11.91,1,76.053516,2
83.02000000000001,1,36.891264,1
89.47000000000001,0,34.476858,1
75.02,2,82.37571200000001,3
24.67,0,12.652425,0
42.17,1,57.982221,2
55.68,1,61.614336,2
43.85,2,88.53733700000001,2
83.74,2,61.25340199999999,3
93.09,2,8.97623,1
17.43,1,28.04067,0
78.47999999999999,0,52.25464,3
74.78,1,41.742176,1
53.46,1,31.50087000000001,1
91.15,0,29.269967,1
75.25,0,32.399638,1
58.95,0,30.99177999999999,1
94.85,0,69.888864,3
86.86999999999999,1,76.59119999999999,3
100.48,2,56.3816,3
88.84,1,57.08462399999999,3
46.88,1,88.04724,2
7.32,1,33.712384,0
7.23,2,3.196644,0
39.11,2,70.949044,2
55.79000000000001,2,53.86845600000001,3
44.37,2,78.918688,2
66.61,1,78.272296,3
80.17999999999999,1,55.447534,3
42.27999999999999,2,30.337488,0
67.58,0,37.69269,1
83.09,2,43.067765,3
30.32,0,22.813617,0
99.33999999999999,0,73.913904,3
91.4,2,64.101786,3
28.08,0,73.514288,2
48.92,1,7.317732000000001,0
87.32000000000001,0,65.226808,3
33.22,1,20.240506,0
99.35000000000001,2,40.579728,1
91.24,1,22.697356,1
85.53999999999999,2,24.004106,1
33.62,1,4.798173,0
6.13,2,28.531946,0
42.03,0,94.03160600000001,2
56.9,2,84.99031200000002,3
81.61,1,62.583884,3
70.83,1,3.965301,1
35.17,2,49.71986800000001,2
102.65,1,70.753818,3
78.17,1,26.12082,1
95.47,0,69.17294,3
73.69000000000001,2,22.811231,1
76.91999999999999,0,43.17732300000001,1
94.92999999999999,2,55.676936,3
82.44000000000001,0,8.725866000000002,1
37.86,2,4.307484,0
99.36,2,54.50644399999999,3
40.12,2,79.97988300000002,2
35.27,2,82.305396,2
11.21,2,44.106972,0
25.98,0,36.74628,0
83.39,1,57.283867,3
63.74,0,35.70587399999999,1
19.96,2,62.763221,2
69.34,0,66.163938,3
86.66,1,21.88944,1
80.55999999999999,1,12.236796,1
74.36999999999999,2,27.292637,1
80.2,2,69.88521600000001,3
84.17999999999999,2,63.087,3
85.80000000000001,2,46.52320399999999,3
76.36,1,74.344654,3
95.61999999999999,2,5.946499999999999,1
97.8,1,72.24677199999999,3
25.75,1,64.089192,2
54.41,1,26.07398,1
102.32,0,74.919144,3
37.9,2,54.159336,2
24.68,2,22.550016,0
44.94,0,6.036349,0
39.54000000000001,1,48.013328,2
95.42999999999999,1,20.41028,1
20.75,2,59.962784,2
38.26000000000001,0,4.12398,0
91.32,1,54.4179,3
93.0,0,40.693716,1
90.89999999999999,2,25.411466,1
64.74000000000001,0,29.32005,1
48.4,0,69.66594500000001,2
102.33,2,54.53043,3
24.98,2,50.834916,2
43.25,1,79.161736,2
61.25,0,58.23590399999999,3
75.49,0,56.325186,3
22.07,1,26.968963,0
82.9,1,46.147004,1
52.52,2,31.064904,0
70.44999999999999,2,71.707685,3
9.03,0,32.297272,0
24.57,2,44.10028000000001,0
6.470000000000001,2,30.802014,0
62.23,1,23.558688,1
54.37,2,86.96130299999999,3
8.63,2,79.050984,2
18.22,2,52.11341600000001,2
49.34,0,80.321706,2
55.72000000000001,1,47.020491,1
86.23,0,5.915048,1
18.35,1,22.588552,0
80.07,1,22.03971,1
24.92,1,64.741872,2
40.71,0,40.51499999999999,0
66.84,1,25.38597600000001,1
4.68,1,2.958359999999999,0
14.61,1,36.072,0
13.93,1,36.83138199999999,0
72.16,0,32.17899600000001,1
14.84,1,77.08483799999999,2
45.5,0,43.514954,0
68.34,1,50.754928,3
55.78,0,50.381955,3
75.82000000000001,1,39.683728,1
75.01,1,20.558538,1
34.27,1,71.20179,2
70.89,0,39.644649,1
73.47,2,88.72135,3
39.66,1,29.327227,0
87.65,1,28.93536,1
39.09,2,15.258936,0
91.56,1,59.33787599999999,3
100.77,1,51.52825199999999,3
66.95,1,85.92415,3
59.38,0,60.747217,3
53.71,0,66.55787000000001,3
48.46,2,58.28877600000001,3
34.5,2,29.290248,0
70.78,1,26.76105,1
92.21,1,48.528857,1
20.07,0,61.04004,2
64.65,0,75.356702,3
90.78,1,90.74208,3
18.12,2,61.920958,2
62.04,0,17.21853,1
12.32,1,3.720942,0
66.36,2,81.109952,3
71.58999999999999,1,10.264095,1
16.35,0,63.52803099999999,2
71.44,2,26.394364,1
22.09,1,45.99411599999999,2
35.44,0,30.304692,0
74.53,0,23.988613,1
63.89,2,38.1152,1
99.78,0,54.639624,3
66.41,0,33.15029,1
89.99000000000001,1,38.699625,1
29.84,2,18.7785,0
21.32,1,2.419715,0
100.37,2,60.081298,3
48.89,1,11.896899,0
53.82,1,47.121894,2
77.76,0,31.61492,1
26.23,2,34.93719000000001,0
86.19,2,7.091616,1
51.34,2,67.61038500000001,3
11.18,1,82.304738,2
42.03,1,53.943552,2
33.15,1,77.342474,2
101.29,2,40.299174,1
34.27,1,44.89490799999999,2
67.06,1,69.940278,3
22.93,0,83.161527,2
7.53,2,18.675381,0
26.19,2,9.271286,0
86.35000000000001,2,46.740996,3
70.97,0,30.232344,1
16.84,0,26.499572,0
31.91,2,79.54878000000001,2
57.38,1,16.988268,1
47.77,1,11.72228,0
66.62,2,22.28544,1
29.82,1,17.124624,0
26.86,0,55.56366,2
54.7,2,86.951022,3
69.58,2,37.729131,1
21.12,0,17.85472,0
28.32,2,68.865012,2
23.03,2,9.561195,0
70.24,0,33.586566,1
52.76,2,80.592798,3
9.72,2,61.102344,2
60.18,0,2.906280000000001,1
30.47,1,27.644067,0
14.71,2,5.563457,0
76.64,0,7.646787000000001,1
72.91,1,43.420868,1
29.87,1,45.549504,2
26.17,2,60.84645,2
102.6,2,28.058985,1
57.11,0,4.309101,0
50.8,1,76.900391,2
58.86,0,58.73355900000001,3
48.53,1,93.416672,2
51.82,0,48.039705,0
24.65,2,34.401268,0
47.34999999999999,0,49.287658,0
25.21,0,42.66410400000001,0
35.16999999999999,1,25.0029,0
9.76,2,8.806,0
37.23,1,7.587270000000001,0
3.72,2,48.81635,2
71.6,0,36.026372,1
60.21,1,64.868808,3
37.98,0,79.7748,2
83.37,0,83.32832199999999,3
51.95,2,78.85223500000001,3
71.14,0,9.606734,1
97.78999999999999,0,75.633624,3
38.62,1,15.547455,0
44.77,1,2.083328,0
60.48999999999999,2,16.575762,1
82.4,2,28.511392,1
46.36,1,45.357032,2
84.66,2,42.448452,3
21.77,1,9.184594,0
38.47,0,18.154989,0
38.05,1,29.847745,0
36.59999999999999,0,24.679935,0
93.76,2,42.395563,3
90.97,0,78.76695,3
58.88,2,80.275039,3
103.18,0,76.691046,3
78.69999999999999,0,50.15075,3
18.62,2,52.19435700000001,2
76.26,2,70.46016,3
2.89,1,40.373352,0
89.59,0,36.80693,1
72.63000000000001,2,37.183641,1
52.32,0,66.586268,3
96.11999999999999,0,26.032325,1
12.87,1,61.133215,2
90.54,2,13.586384,1
51.02,1,82.87741799999999,2
100.58,0,39.134455,1
36.98,1,55.724173,2
36.08,2,11.325167,0
54.43,1,72.755053,2
91.63,0,13.75146,1
9.809999999999999,2,29.502,0
83.83,0,32.85774000000001,1
86.55,1,13.381078,1
80.8,0,41.913816,1
78.96000000000001,2,39.747533,1
22.86,2,62.18758800000001,2
66.23,1,19.992766,1
19.41,1,14.162638,0
31.51,2,85.11590399999999,2
10.94,2,76.187472,2
90.16,2,11.239525,1
28.48,1,73.75247699999998,2
14.77,1,4.237919,0
42.71,1,94.86723899999998,2
8.95,0,90.31974399999999,2
65.22,1,81.377765,3
73.03,2,27.76145,1
62.46,0,58.834222,3
9.2,1,0.61282,0
44.54,0,42.52479,0
51.77,2,52.526135,3
34.51,0,35.58624,0
94.0,2,44.18335999999999,3
26.08,2,76.026132,2
101.35,1,79.71035499999999,3
42.79,2,44.15348000000001,0
13.14,2,51.53795999999999,2
75.60000000000001,0,32.314374,1
37.61,0,68.339418,2
27.34,1,81.56062800000001,2
70.5,0,1.658496,1
37.55,0,12.364685,0
86.44,2,12.487224,1
59.5,0,49.065935,3
100.65,0,49.644994,3
77.44,0,0.691824,1
74.91,2,80.339255,3
18.15,2,53.690058,2
23.19,0,73.81562699999999,2
74.73,2,53.969058,3
33.77,0,69.16734000000001,2
45.74,2,63.926576,2
30.52,2,50.171182,2
14.39,1,73.32423,2
52.51,0,81.950154,2
28.78,1,60.597095,2
38.72,2,80.05364399999999,2
9.0,2,67.31861400000001,2
64.81,1,12.82476,1
5.77,2,46.94985,2
96.11999999999999,0,34.786804,1
46.32,1,72.58084,2
59.05,0,83.625984,3
40.98999999999999,1,67.407198,2
36.76000000000001,0,34.33492399999999,0
8.82,2,20.504826,0
75.28,2,65.30171999999999,3
44.32,2,27.337458,0
89.60000000000001,2,84.27970099999999,3
15.33,1,46.14742399999999,2
24.99,0,10.13085,0
14.39,0,29.25348,0
92.5,1,7.250168,1
68.13000000000001,1,87.30701800000001,3
8.39,2,82.81030400000002,2
6.58,2,50.76371700000001,2
62.11,2,68.886219,3
11.15,0,73.765604,2
73.64999999999999,1,0.271968,1
46.65000000000001,1,51.23346799999999,2
46.11,1,71.67680800000001,2
44.64,2,23.22678700000001,0
78.85,2,86.36964,3
68.57,0,86.952816,3
64.44,1,60.33904799999999,3
73.57,1,1.05248,1
83.37,1,51.957063,3
24.43,1,59.15221,2
102.2,1,46.562846,1
60.65,1,13.684768,1
16.56,1,54.10591800000001,2
44.34,2,79.19887800000001,2
86.38999999999999,1,48.61926,1
90.53,2,48.35311000000001,3
17.96,2,58.270568,2
84.24,1,58.6416,3
95.89,2,46.11471,3
10.18,0,34.980033,0
69.3,2,70.321189,3
88.48,2,67.28160000000001,3
102.19,0,26.03292,1
20.4,2,36.543,0
19.21,1,2.452575,0
79.88,0,54.40915700000001,3
53.03,1,89.993088,2
22.45,0,37.164824,0
88.47,2,73.1922,3
69.5,2,8.020074,1
101.41,0,82.4175,3
50.48999999999999,2,25.630717,0
24.04,2,77.185647,2
93.39,2,59.06459999999999,3
16.21,2,69.686694,2
95.71000000000001,2,77.10168,3
23.64,0,12.134547,0
82.11999999999999,2,79.228929,3
53.91,0,63.829994,3
34.68,0,44.850925,0
8.24,0,18.7131,0
82.77,2,5.671897,1
59.1,2,52.51699000000001,3
63.62,1,80.47181,3
14.86,1,37.476,0
32.44,0,56.759739,2
29.41,0,18.666774,0
40.45,1,26.134789,0
9.79,1,10.546776,0
27.68,2,32.18096000000001,0
72.49000000000001,1,25.45017,1
83.4,0,2.5596,1
21.41,2,73.69423599999999,2
98.39999999999999,0,30.313101,1
33.3,0,51.986361,2
67.01,2,9.801179999999999,1
62.8,1,48.286484,1
25.09,2,4.794918,0
